timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,ax,ay,az,gx,gy,gz
1754636250.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1533203125,0.0546875,0.9827880859375,0.1831054538488388,-0.1220703050494194,0.0
1754636250.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15283203125,0.0556640625,0.98291015625,0.1831054538488388,-0.1220703050494194,0.0610351525247097
1754636250.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1522216796875,0.0552978515625,0.9837646484375,0.1220703050494194,-0.0610351525247097,0.0
1754636250.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1534423828125,0.0550537109375,0.9837646484375,0.1831054538488388,-0.1831054538488388,0.0
1754636250.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1533203125,0.0545654296875,0.9830322265625,0.1220703050494194,-0.1220703050494194,0.0610351525247097
1754636250.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1514892578125,0.054931640625,0.9835205078125,0.2441406100988388,-0.0610351525247097,0.0
1754636250.251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1522216796875,0.0535888671875,0.9844970703125,0.1831054538488388,-0.0610351525247097,0.0
1754636250.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1529541015625,0.0545654296875,0.984130859375,0.1831054538488388,-0.1220703050494194,0.0
1754636250.291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15283203125,0.055908203125,0.9820556640625,0.1831054538488388,-0.1220703050494194,0.0610351525247097
1754636250.311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153564453125,0.0550537109375,0.984375,0.1831054538488388,-0.0610351525247097,0.1220703050494194
